SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
LLOYDSENT, EQ, 27-Jul-2026,78.04,78.69,82,78.56,81.6,81.64,81.16,5630540,4569.51,23374,2441067,43.35
LLOYDSME, EQ, 27-Jul-2026,1940.5,1959.4,2037,1928,2013.9,2014.9,2001.41,1480673,29634.41,48389,782061,52.82
LMW, EQ, 27-Jul-2026,15763,15799,16249,15670,16218,16140,15950.47,4554,726.38,1385,2514,55.2
LODHA, EQ, 27-Jul-2026,1144.1,1155,1207,1150.1,1204.45,1198.7,1187.42,4971286,59030.16,119386,1140247,22.94
LOKESHMACH, BE, 27-Jul-2026,339,339,339,334.35,335,335,334.92,16831,56.37,81, -, -
LORDSCHLO, EQ, 27-Jul-2026,149.05,153,162.46,150.09,160.01,157.86,158.6,135332,214.64,2485,91051,67.28
LOTUSDEV, EQ, 27-Jul-2026,180.39,182.74,188.4,182.15,187.82,187.95,186.05,7601080,14141.66,19494,2989970,39.34
LOTUSEYE, EQ, 27-Jul-2026,119.06,118.5,125.46,118,118.87,118.95,120.96,65528,79.26,1052,38506,58.76
LOVABLE, EQ, 27-Jul-2026,71.96,72.95,73.4,70.6,71.45,71.21,71.41,17873,12.76,363,13554,75.84
LOWVOL, EQ, 27-Jul-2026,205.73,206.62,208.15,206.62,208.11,208.11,207.97,79,0.16,7,79,100
LOWVOL1, EQ, 27-Jul-2026,20.95,20.91,21.32,20.91,21.32,21.25,21.27,796393,169.39,247,662457,83.18
LOWVOLIETF, EQ, 27-Jul-2026,22.08,22.33,22.33,22.18,22.27,22.29,22.25,3774766,839.87,1624,3516150,93.15
LOYALTEX, EQ, 27-Jul-2026,205.05,205,205,193,204,203.94,203.97,104,0.21,10,98,94.23
LPDC, EQ, 27-Jul-2026,6.1,6.1,6.42,6,6.26,6.11,6.09,28889,1.76,105,23246,80.47
LRRPL, SM, 27-Jul-2026,86.05,86,86,86,86,86,86,1500,1.29,1,1500,100
LT, EQ, 27-Jul-2026,3785.6,3820,3837.3,3798.7,3808,3806,3818.44,1454211,55528.11,70922,795426,54.7
LTF, EQ, 27-Jul-2026,302.4,305,312.85,305,312.8,312.25,311.29,5922451,18436.09,42903,2028526,34.25
LTFOODS, EQ, 27-Jul-2026,375.6,377.7,380,375.15,376.25,376.4,377.03,314585,1186.07,23363,173261,55.08
LTGILTBEES, EQ, 27-Jul-2026,29.86,30.35,30.46,29.7,29.98,29.98,29.97,1259216,377.44,658,1098171,87.21
LTGILTCASE, EQ, 27-Jul-2026,30.45,30.54,30.54,30.47,30.54,30.53,30.54,108123,33.02,486,104784,96.91
LTM, EQ, 27-Jul-2026,4091.8,4119.5,4215,4115,4181.3,4190.8,4181.78,468632,19597.18,39314,183821,39.23
LTTS, EQ, 27-Jul-2026,3418.1,3464,3519,3444.1,3500,3498.1,3488.06,106805,3725.42,12174,46459,43.5
LUMAXIND, EQ, 27-Jul-2026,5142,5198,5272.5,5152.5,5197.5,5182,5204.26,6273,326.46,1868,3259,51.95
LUMAXTECH, EQ, 27-Jul-2026,1465.8,1465.8,1524.8,1465.8,1492.4,1493.9,1498.97,106677,1599.06,10908,44883,42.07
LUPIN, EQ, 27-Jul-2026,2370.5,2371,2432.1,2368.1,2410,2410,2411.01,1179096,28428.09,61157,737727,62.57
LUXIND, EQ, 27-Jul-2026,1226.6,1228.9,1255,1227.1,1246,1246.6,1240.9,15993,198.46,1498,8990,56.21
LXCHEM, EQ, 27-Jul-2026,182.28,191,193.98,185.46,193,193.05,190.75,3877963,7397.12,39701,1382674,35.65
LYKALABS, BE, 27-Jul-2026,62.53,63.99,65.4,63.5,64.2,64.41,64.53,8337,5.38,80, -, -
M&M, EQ, 27-Jul-2026,3161.4,3183,3246.8,3179,3240,3238.6,3219.03,2264570,72897.11,103100,1354234,59.8
M&MFIN, EQ, 27-Jul-2026,356.5,361,369,356.6,361,363,363.18,3518187,12777.3,47977,1462778,41.58
MAANALU, EQ, 27-Jul-2026,114.86,113.6,116.88,113.6,114.9,114.21,115.06,26594,30.6,558,16959,63.77
MACOBSTECH, SM, 27-Jul-2026,207.1,207,207,207,207,207,207,25600,52.99,13,24000,93.75
MACPOWER, EQ, 27-Jul-2026,1344.5,1348,1399.6,1307,1330,1318.3,1340.37,9734,130.47,1481,4989,51.25
MADHAV, EQ, 27-Jul-2026,33.79,33.79,35.42,33.7,33.71,33.79,34,8781,2.99,40,7579,86.31
MADHAVBAUG, ST, 27-Jul-2026,202,196,196,191.9,191.9,191.9,194,1600,3.1,4,1600,100
MADHAVIPL, EQ, 27-Jul-2026,7.85,7.89,8.09,7.61,7.75,7.81,7.86,116737,9.17,345,89679,76.82
MADHUCON, BE, 27-Jul-2026,5.31,5.31,5.5,5.15,5.39,5.35,5.31,4989,0.27,41, -, -
MADHUSUDAN, ST, 27-Jul-2026,233,240,243.9,235,235.2,237.65,240.12,56000,134.47,48,44000,78.57
MADRASFERT, EQ, 27-Jul-2026,66.35,65.7,67.29,65.7,66.07,66.55,66.68,38460,25.65,568,22950,59.67
MAFANG, EQ, 27-Jul-2026,196.13,192.54,192.54,192.54,192.54,192.54,192.54,201030,387.06,329,150030,74.63
MAFATIND, EQ, 27-Jul-2026,132.9,134.9,135,133.65,135,134.51,134.38,19820,26.63,507,14421,72.76
MAGADSUGAR, EQ, 27-Jul-2026,493.85,490.95,503.95,485,485,489.05,492.08,6443,31.7,578,3400,52.77
MAGNUM, EQ, 27-Jul-2026,19.42,19.9,20.25,19.01,20.25,19.85,19.73,180562,35.63,353,126910,70.29
MAGSON, SM, 27-Jul-2026,180,182,182,182,182,182,182,1000,1.82,1,1000,100
MAHABANK, EQ, 27-Jul-2026,81.03,81.54,82.29,79.94,80.8,80.63,80.83,13344525,10786.28,61392,6667788,49.97
MAHAPEXLTD, EQ, 27-Jul-2026,43.53,43.07,45,43.07,45,44.49,44.2,7027,3.11,55,2966,42.21
MAHASTEEL, EQ, 27-Jul-2026,757.35,751.35,787.45,742,760,769.2,767.68,9571,73.47,597,5817,60.78
MAHEPC, EQ, 27-Jul-2026,105.38,105.6,110.38,105.6,108.41,108.04,108.35,81080,87.85,1298,45614,56.26
MAHESHWARI, BE, 27-Jul-2026,73.15,73.5,73.5,72.11,73.5,73.5,72.96,6559,4.79,27, -, -
MAHICKRA, SM, 27-Jul-2026,257.95,264.95,265,264.95,265,265,264.98,1500,3.97,2,750,50
MAHKTECH, EQ, 27-Jul-2026,23.16,23.08,23.31,23.08,23.31,23.31,23.29,741183,172.64,5152,660704,89.14
MAHLIFE, EQ, 27-Jul-2026,374.65,380,384.05,373.3,377.9,380.25,378.45,485785,1838.46,14704,278968,57.43
MAHLOG, EQ, 27-Jul-2026,416.35,417,431.9,412.95,417.1,419.1,422.8,920860,3893.36,24256,514956,55.92
MAHSCOOTER, EQ, 27-Jul-2026,12672,12651,13158,12651,13045,12986,12922.38,3651,471.8,1251,1716,47
MAHSEAMLES, EQ, 27-Jul-2026,571.55,574.6,581.4,573.4,579.85,576.85,578.21,30834,178.29,3298,16943,54.95
MAITHANALL, EQ, 27-Jul-2026,959.3,965,983,961.8,968,966.3,968.83,22763,220.54,2001,14111,61.99
MAITREYA, SM, 27-Jul-2026,138,128.6,128.6,119.85,119.85,120,121.46,26800,32.55,47,21600,80.6
MAJESAUT, EQ, 27-Jul-2026,422.8,430,435,426.15,430,429.15,429.8,18307,78.68,982,14232,77.74
MAKEINDIA, EQ, 27-Jul-2026,161.52,161.85,163.15,161.73,162.68,163.08,162.86,24626,40.11,351,19297,78.36
MAL, SM, 27-Jul-2026,32,32.35,32.5,32.35,32.5,32.4,32.43,6400,2.08,4,6400,100
MALLCOM, EQ, 27-Jul-2026,1038.9,1032,1038.9,989.1,989.1,999.4,1009.4,2568,25.92,372,1894,73.75
MALUPAPER, EQ, 27-Jul-2026,35.68,36,37.4,35,35.03,35.2,36.27,114211,41.42,666,35992,31.51
MAMATA, EQ, 27-Jul-2026,395.45,398,398,379.1,381.9,380.75,385.37,56905,219.29,1790,35684,62.71
MANAKALUCO, EQ, 27-Jul-2026,35.23,35.58,36.69,34.97,35.2,35.2,35.5,32269,11.45,569,16247,50.35
MANAKCOAT, EQ, 27-Jul-2026,126.02,126.01,129.27,125.13,125.55,126.11,126.78,574875,728.82,3025,390195,67.87
MANAKSIA, EQ, 27-Jul-2026,55.82,55.82,58.97,55.26,56.09,56.02,56.56,13352,7.55,306,7474,55.98
MANAKSTEEL, EQ, 27-Jul-2026,70.72,73,73.5,69.5,70,69.97,70.57,22889,16.15,221,18719,81.78
MANALIPETC, EQ, 27-Jul-2026,66.77,67.75,68.5,66,67,66.97,67.28,665825,447.95,4984,271548,40.78
MANAPPURAM, EQ, 27-Jul-2026,352.95,356,361.5,354.65,360.1,359.85,357.4,3881990,13874.4,42137,1863626,48.01
MANAV, SM, 27-Jul-2026,29.85,28.4,28.4,28.4,28.4,28.4,28.4,4000,1.14,1,4000,100
MANBA, EQ, 27-Jul-2026,138.21,141,151,138,149.2,146.37,145.78,2948629,4298.38,31045,300908,10.21
MANCREDIT, EQ, 27-Jul-2026,215.03,225,244.88,217.35,221,222.3,234.71,1930672,4531.55,24229,63660,3.3
MANDEEP, SM, 27-Jul-2026,19.95,19.8,19.95,19.8,19.95,19.95,19.88,6000,1.19,3,6000,100
MANGALAM, EQ, 27-Jul-2026,27.22,27.22,27.79,27.07,27.43,27.42,27.24,8630,2.35,98,6465,74.91
MANGLMCEM, EQ, 27-Jul-2026,984.05,985.05,997.2,981,984.65,984.7,988.61,13172,130.22,641,6860,52.08
MANINDS, EQ, 27-Jul-2026,527.35,533.9,543.75,524.05,529.5,526.8,532.68,188808,1005.74,7847,95506,50.58
MANINFRA, EQ, 27-Jul-2026,96.68,97.15,98.93,97.15,98.9,98.38,98.18,303888,298.35,2138,105672,34.77
MANKIND, EQ, 27-Jul-2026,2507.2,2513,2559,2513,2558,2551.6,2545.46,185805,4729.59,16882,94420,50.82
MANOMAY, EQ, 27-Jul-2026,202.68,202.5,208,202.5,207.75,206.46,206.01,203755,419.76,1489,49045,24.07
MANORAMA, EQ, 27-Jul-2026,1585.5,1595.5,1674,1591.7,1657,1658.9,1650.65,286631,4731.27,19169,153242,53.46
MANORG, BE, 27-Jul-2026,523.6,523.1,537,523.1,524,526.25,532.12,1386,7.38,58, -, -
MANUFGBEES, EQ, 27-Jul-2026,159.47,159.91,161.16,159.91,160.3,160.99,160.66,2641,4.24,61,2509,95
MANUGRAPH, BE, 27-Jul-2026,13.51,13.89,13.89,12.84,13.6,13.09,13.11,7659,1,43, -, -
MANYAVAR, EQ, 27-Jul-2026,402.3,412.9,419.9,397.2,407.1,410.3,408.45,685960,2801.78,34245,392798,57.26
MAPMYINDIA, EQ, 27-Jul-2026,1117.1,1135,1167.95,1128,1134.3,1132.1,1149.88,309716,3561.37,20720,78388,25.31
MARALOVER, BE, 27-Jul-2026,56,56.05,58.8,56.05,58.8,58.7,58.05,28139,16.34,231, -, -
MARATHON, EQ, 27-Jul-2026,382.75,386.1,394.5,383.4,390,388.7,389.61,86840,338.34,2601,44887,51.69
MARC, SM, 27-Jul-2026,120.85,119.1,123,114,115,115.55,119.18,28800,34.32,24,16800,58.33
MARCO, SM, 27-Jul-2026,34.5,33.5,33.5,32.9,32.9,32.9,33.27,4500,1.5,3,1500,33.33
MARICO, EQ, 27-Jul-2026,855.6,862,864.6,852,859.3,858.65,857.51,1006199,8628.25,25597,551556,54.82
MARINE, EQ, 27-Jul-2026,254.8,259.9,271.8,256.25,270.3,269.95,264.87,1123801,2976.62,17430,479887,42.7
MARKOLINES, EQ, 27-Jul-2026,175.85,177.85,182.09,176,176.9,178.36,179.86,161933,291.26,1818,39310,24.28
MARKSANS, EQ, 27-Jul-2026,246.3,248,265.5,247.75,264.1,263.4,259.5,2396136,6217.92,37556,964809,40.27
MARSONS, EQ, 27-Jul-2026,109.92,111.75,113.99,110.5,111.69,111.86,112.51,1816057,2043.16,9752,299329,16.48
MARUSHIKA, SM, 27-Jul-2026,94.5,89.15,99,89.15,94,94,96.28,15600,15.02,10,13200,84.62
MARUTI, EQ, 27-Jul-2026,13442,13579,13760,13501,13730,13730,13647.89,333477,45512.56,53523,182035,54.59
MASFIN, EQ, 27-Jul-2026,313.55,316.95,323.8,315.15,317.1,318.3,318.56,89217,284.21,3686,49253,55.21
MASKINVEST, BE, 27-Jul-2026,147.1,147,153,144,151,151,145.6,203,0.3,4, -, -
MASON, SM, 27-Jul-2026,120,128,128,121.6,125,125.25,124.44,21500,26.76,29,18500,86.05
MASPTOP50, EQ, 27-Jul-2026,79.53,78.09,78.09,78.09,78.09,78.09,78.09,54798,42.79,157,54798,100
MASTEK, EQ, 27-Jul-2026,1690.9,1700.2,1750,1700.2,1735,1731.6,1732.74,67476,1169.18,10378,35865,53.15
MASTER, SM, 27-Jul-2026,432,441,441,441,441,441,441,500,2.21,1,500,100
MASTERTR, EQ, 27-Jul-2026,84.71,84.89,85.8,83.25,83.9,84.14,84.7,197521,167.3,1156,60876,30.82
MATRIMONY, EQ, 27-Jul-2026,426.05,421.85,437.95,421.85,425,429.3,427.95,10255,43.89,437,8150,79.47
MAWANASUG, BE, 27-Jul-2026,110.11,110.2,112.5,108,110,109.44,109.74,42294,46.41,249, -, -
MAXESTATES, EQ, 27-Jul-2026,387.15,390,399.9,385.5,396,395.45,395.84,34563,136.81,2141,18562,53.7
MAXHEALTH, EQ, 27-Jul-2026,1080.4,1086.9,1119.8,1085.4,1116.1,1114.6,1105.32,1759824,19451.65,50133,863901,49.09
MAXIND, EQ, 27-Jul-2026,182.11,186.7,189.13,180,185.4,184.96,185.72,562325,1044.34,7658,197498,35.12
MAXVOLT, ST, 27-Jul-2026,344.25,347.4,347.4,327.05,327.45,327.7,334.49,58800,196.68,141,52000,88.44
MAYURUNIQ, EQ, 27-Jul-2026,788.65,792.5,837.85,790,819,817.65,822.79,144191,1186.4,19087,77089,53.46
MAZDA, BE, 27-Jul-2026,216.39,215.31,221.99,214,217.8,216.92,216.69,3958,8.58,99, -, -
MAZDOCK, EQ, 27-Jul-2026,2293.8,2299,2336.2,2299,2324,2330.3,2323.19,496352,11531.21,28158,155677,31.36
MBAPL, EQ, 27-Jul-2026,148.25,150,166.95,147.85,163.25,163.95,159.96,5234794,8373.77,50681,1765575,33.73
MBEL, EQ, 27-Jul-2026,296.3,298.25,304,295.9,296.2,296.95,298.8,100256,299.57,6534,52322,52.19
MBLINFRA, BE, 27-Jul-2026,25.24,25.5,26,24.15,24.9,24.45,24.8,32694,8.11,102, -, -
MCCHRLS-B, EQ, 27-Jul-2026,709.95,798.7,798.7,683,698.55,698.95,704.81,428,3.02,21,394,92.06
MCL, EQ, 27-Jul-2026,53.37,53.37,54.2,53.06,53.9,53.33,53.44,11547,6.17,536,8023,69.48
MCLEODRUSS, BE, 27-Jul-2026,54.07,54.5,55.95,51.45,52.5,52.57,52.99,256448,135.9,602, -, -
MCLOUD, EQ, 27-Jul-2026,26.61,26.85,27.18,26.37,27.05,26.86,26.72,2978257,795.93,8870,938110,31.5
MCON, SM, 27-Jul-2026,44,45.95,46.2,45.95,46.2,46.2,46.11,7000,3.23,7,7000,100
MCX, EQ, 27-Jul-2026,2730,2740.4,2766.9,2733.1,2752.8,2755.1,2749.96,932313,25638.21,61506,457600,49.08
MDL, ST, 27-Jul-2026,69,69,69,69,69,69,69,1000,0.69,1,1000,100
MEDANTA, EQ, 27-Jul-2026,1371,1375,1411,1370.3,1411,1407.2,1395.94,320048,4467.67,21680,154526,48.28
MEDIASSIST, EQ, 27-Jul-2026,340.05,340.05,354.15,339.2,346.55,347.15,347.41,259635,901.99,8516,137411,52.92
MEDICAMEQ, EQ, 27-Jul-2026,241.85,243.6,245.9,240,243,241.15,242.74,10041,24.37,253,7183,71.54
MEDICO, EQ, 27-Jul-2026,37.99,38,42,38,41.65,40.75,39.51,417055,164.76,849,115957,27.8
MEDIORG, SM, 27-Jul-2026,24.7,25.5,25.5,25.5,25.5,25.5,25.5,2000,0.51,1,2000,100
MEDISTEP, SM, 27-Jul-2026,19.75,18.5,18.5,18.5,18.5,18.5,18.5,3000,0.56,1,3000,100
MEDPLUS, EQ, 27-Jul-2026,720.55,720.95,724,710,720,716.9,715.92,290079,2076.72,14458,189013,65.16
MEESHO, EQ, 27-Jul-2026,185.24,187.5,188.88,179.95,182.4,182.1,184.75,7308444,13502.15,75664,2679307,36.66
MEGAFLEX, SM, 27-Jul-2026,100,100,100,100,100,100,100,1000,1,1,1000,100
MEGASTAR, EQ, 27-Jul-2026,340.8,335.15,344.45,335.05,335.05,338.4,341.15,1758,6,184,842,47.9
MEGATHERM, SM, 27-Jul-2026,212,221,221,214.1,214.6,214.3,215.49,5200,11.21,12,3600,69.23
MEIL, EQ, 27-Jul-2026,284.65,291.95,313.95,291,301.75,300.95,304.45,157554,479.68,4265,98599,62.58
MENNPIS, EQ, 27-Jul-2026,73.97,75.9,75.9,73.11,74.39,73.87,74.25,49137,36.49,1363,24585,50.03
MENONBE, BE, 27-Jul-2026,213.77,214.98,224,207,217,217.46,213.76,100801,215.47,785, -, -
MEP, BZ, 27-Jul-2026,0.55,0.54,0.56,0.54,0.54,0.54,0.54,84136,0.45,79, -, -
MERCANTILE, EQ, 27-Jul-2026,24.52,25.01,25.69,23.7,24.5,24.69,24.83,4890,1.21,97,1881,38.47
MERCURYEV, EQ, 27-Jul-2026,35.11,35.6,36.86,34.4,36.25,35.92,35.8,224878,80.51,836,175203,77.91
METAL, EQ, 27-Jul-2026,12.53,12.84,12.84,12.52,12.59,12.59,12.59,6529387,821.74,5898,5309383,81.32
METALIETF, EQ, 27-Jul-2026,12.5,12.51,12.74,12.49,12.58,12.54,12.55,8121000,1019.3,10590,5277932,64.99
METROBRAND, EQ, 27-Jul-2026,1021.9,1023.8,1039.9,1023.8,1035,1031.7,1031.87,12365,127.59,2187,7000,56.61
METROGLOBL, EQ, 27-Jul-2026,129.79,129.79,132,128.2,130,130.92,130.6,771,1.01,50,616,79.9
METROPOLIS, EQ, 27-Jul-2026,570.25,574.95,594,574.95,582,577.35,581.51,357337,2077.93,18566,211317,59.14
MFML, EQ, 27-Jul-2026,18.75,19,19.74,18.16,18.85,18.84,18.72,2710,0.51,66,2113,77.97
MFSL, EQ, 27-Jul-2026,1515.5,1522.8,1532.6,1500.9,1506.3,1511.1,1514.5,556988,8435.59,38973,307972,55.29
MGEL, BE, 27-Jul-2026,16.2,16.12,16.8,16.05,16.64,16.43,16.42,152886,25.1,257, -, -
MGL, EQ, 27-Jul-2026,1077,1080.2,1107,1080.2,1092.1,1098,1101.28,98882,1088.97,12957,52673,53.27
MGSL, SM, 27-Jul-2026,66.85,67.5,73,67.5,68.5,68.55,70.59,32400,22.87,27,27600,85.19
MHHL, SM, 27-Jul-2026,33.8,33.85,33.85,33.85,33.85,33.85,33.85,3000,1.02,2,3000,100
MHLXMIRU, EQ, 27-Jul-2026,139.58,139.99,140.99,138.09,140.9,140.65,140.11,10977,15.38,239,7736,70.47
MHRIL, EQ, 27-Jul-2026,218.85,218.85,225.31,218.85,223,223.83,223.26,307825,687.24,4738,209933,68.2
MICEL, BE, 27-Jul-2026,36.17,36.7,37.4,36.2,36.68,36.41,36.75,165599,60.85,1089, -, -
MICROPRO, SM, 27-Jul-2026,20,20.5,20.5,19.95,19.95,19.95,20.23,3200,0.65,2,3200,100
MID150, EQ, 27-Jul-2026,23.08,23.08,23.35,22.93,23.35,23.27,23.28,22485,5.23,238,18452,82.06
MID150BEES, EQ, 27-Jul-2026,234.83,235.9,237.75,234.84,237.69,237.47,237.21,563943,1337.74,7762,368671,65.37
MID150CASE, EQ, 27-Jul-2026,11.42,11.42,11.59,11.42,11.55,11.53,11.53,795445,91.68,4577,538520,67.7
MIDCAP, EQ, 27-Jul-2026,18.06,18.06,18.55,17.55,18.5,18.35,18.32,442380,81.03,833,287222,64.93
MIDCAPADD, EQ, 27-Jul-2026,22.78,22.94,22.99,22.91,22.94,22.94,22.93,9507,2.18,32,8878,93.38
MIDCAPBETA, EQ, 27-Jul-2026,227.86,225.58,232.38,225.58,232,232,231.6,2126,4.92,49,1162,54.66
MIDCAPETF, EQ, 27-Jul-2026,23.19,23.07,23.5,22.8,23.43,23.41,23.42,3452483,808.6,6106,2339149,67.75
MIDCAPIETF, EQ, 27-Jul-2026,23.52,23.6,23.8,23.56,23.77,23.78,23.76,1168042,277.52,2638,727408,62.28
MIDHANI, EQ, 27-Jul-2026,392.7,395.35,398.9,394,398,397.1,396.39,296453,1175.1,9328,131093,44.22
MIDQ50ADD, EQ, 27-Jul-2026,24.65,24.79,24.93,24.77,24.8,24.79,24.81,48426,12.01,97,19372,40
MIDSELIETF, EQ, 27-Jul-2026,19.14,19,19.51,18.87,19.51,19.45,19.42,292665,56.83,864,195123,66.67
MIDSMALL, EQ, 27-Jul-2026,50.07,50.56,50.83,50.36,50.68,50.75,50.71,319857,162.19,771,254653,79.61
MIDWESTLTD, EQ, 27-Jul-2026,1234.2,1255,1257.9,1232.4,1243.4,1240.1,1244.73,5111,63.62,744,2543,49.76
MIEL, SM, 27-Jul-2026,12,12.4,12.4,12.4,12.4,12.4,12.4,2000,0.25,1,2000,100
MINDACORP, EQ, 27-Jul-2026,676.45,680,704.6,680,694,692.55,696.28,363763,2532.8,18976,157066,43.18
MINDSPACE, RR, 27-Jul-2026,484.59,486.97,495.8,485,494.4,494.07,492.37,81184,399.73,6111,58465,72.02
MINDTECK, EQ, 27-Jul-2026,195.04,195.98,200.65,192.21,193,194.68,196.91,42494,83.67,749,16654,39.19
MIRZAINT, EQ, 27-Jul-2026,35.06,35.1,35.9,35,35.04,35.14,35.36,172855,61.13,1543,62195,35.98
MITCON, BE, 27-Jul-2026,72.02,75.45,75.62,69,74.98,73.15,71.99,4901,3.53,36, -, -
MITTAL, EQ, 27-Jul-2026,0.91,0.91,0.93,0.91,0.92,0.91,0.92,232131,2.13,210,221015,95.21
MKPL, EQ, 27-Jul-2026,4.13,4.17,4.3,4.11,4.19,4.18,4.21,60498,2.55,395,33069,54.66
MMEL, ST, 27-Jul-2026,30.75,29.25,29.25,29.25,29.25,29.25,29.25,2000,0.59,1,2000,100
MMFL, EQ, 27-Jul-2026,551.85,559.9,565,556.2,563,559.5,560.87,85615,480.19,3744,49622,57.96
MMP, EQ, 27-Jul-2026,281.7,284.25,287.8,281.95,287,285.05,284.5,23515,66.9,592,12962,55.12
MMTC, EQ, 27-Jul-2026,61.52,61.84,62.69,61.39,61.75,61.66,61.83,1108364,685.31,6353,489808,44.19
MMWL, BE, 27-Jul-2026,13.99,14.27,14.27,13.7,13.72,13.72,13.99,17923,2.51,30, -, -
MNC, EQ, 27-Jul-2026,33.37,33.37,33.75,33.23,33.75,33.65,33.54,95001,31.86,328,66427,69.92
MOALPHA50, EQ, 27-Jul-2026,52.9,53.25,53.56,53.1,53.4,53.48,53.32,4589,2.45,47,3156,68.77
MOBANK10, EQ, 27-Jul-2026,16.88,16.96,17.2,16.86,16.89,16.88,16.94,40918,6.93,117,10777,26.34
MOBIKWIK, EQ, 27-Jul-2026,201.02,202.45,207.8,202.45,205,205.56,205.78,546989,1125.61,7682,160310,29.31
MOBILISE, ST, 27-Jul-2026,114,109.1,119.65,109.1,119.65,116.6,116.59,6400,7.46,4,6400,100
MOCAPITAL, EQ, 27-Jul-2026,52.81,52.82,53.49,52.81,53.49,53.14,53.14,854671,454.21,2723,460721,53.91
MODEFENCE, EQ, 27-Jul-2026,102.55,102.99,103.65,102.55,103.22,103.31,103.01,932426,960.5,6193,469211,50.32
MODINATUR, BE, 27-Jul-2026,410.1,419.9,424.7,390.05,416.35,411.65,409.52,4711,19.29,72, -, -
MODIRUBBER, EQ, 27-Jul-2026,125.86,128.38,129.47,124,126,126,126.05,8306,10.47,33,7997,96.28
MODIS, EQ, 27-Jul-2026,392.1,397.05,404.45,385,394.95,388.45,392.8,23204,91.14,794,9974,42.98
MODISONLTD, BE, 27-Jul-2026,276.3,277,277,263,274,272.25,267.26,99096,264.84,1002, -, -
MODTHREAD, EQ, 27-Jul-2026,47.66,48.16,50,47.66,47.66,49.27,48.31,1125,0.54,20,754,67.02
MOENERGY, EQ, 27-Jul-2026,39.06,39.06,39.58,38.81,38.98,38.95,38.97,97054,37.82,935,74399,76.66
MOGOLD, EQ, 27-Jul-2026,141.15,141.95,142.25,141.5,142,141.85,141.87,29570,41.95,414,19084,64.54
MOGSEC, EQ, 27-Jul-2026,64.97,65.19,65.97,64.9,65.73,65.73,65.44,2058,1.35,66,1898,92.23
MOHEALTH, EQ, 27-Jul-2026,50.24,50.24,53,50.02,50.85,51.54,50.99,38313,19.54,571,28315,73.9
MOHITIND, EQ, 27-Jul-2026,23,23,23.35,22.61,23.35,22.94,22.98,2072,0.48,22,2056,99.23
MOIL, EQ, 27-Jul-2026,268.85,270.9,271.8,267.85,268.95,268.4,269.63,186256,502.19,6242,89807,48.22
MOINFRA, EQ, 27-Jul-2026,60.46,60.85,60.9,60.49,60.76,60.57,60.62,1853,1.12,46,1617,87.26
MOIPO, EQ, 27-Jul-2026,45.59,45.59,46.1,45.59,46.1,46.09,45.97,400,0.18,21,373,93.25
MOKSH, EQ, 27-Jul-2026,10.72,10.61,10.99,10.2,10.3,10.29,10.42,355221,37,520,296375,83.43
MOL, EQ, 27-Jul-2026,54.46,55.01,56.2,54.5,55.1,55.61,55.22,970285,535.76,6037,388078,40
MOLDTECH, EQ, 27-Jul-2026,134.68,150,150,137.55,142.11,142.39,142.9,316159,451.78,5332,113018,35.75
MOLDTKPAC, EQ, 27-Jul-2026,727.45,732.7,744.95,680.5,688,692.35,708.23,822742,5826.92,31496,129938,15.79
MOLOWVOL, EQ, 27-Jul-2026,36.82,37.06,37.1,36.91,36.97,36.99,36.92,75470,27.86,28,69712,92.37
MOM100, EQ, 27-Jul-2026,66.54,68.2,68.2,66.51,67.34,67.27,67.31,278744,187.63,2440,179474,64.39
MOM30IETF, EQ, 27-Jul-2026,30.59,30.93,30.94,30.76,30.89,30.89,30.85,343749,106.05,1666,202264,58.84
MOM50, EQ, 27-Jul-2026,248.99,248.99,252.98,248.81,251.01,251.12,250.93,3387,8.5,143,1781,52.58
MOMENTUM, EQ, 27-Jul-2026,30.38,30.38,30.79,30.38,30.79,30.67,30.65,41144,12.61,206,23081,56.1
MOMENTUM30, EQ, 27-Jul-2026,30.17,30.24,30.4,30.22,30.39,30.38,30.33,158504,48.08,77,147086,92.8
MOMENTUM50, EQ, 27-Jul-2026,51.9,52.44,52.6,52.11,52.6,52.44,52.31,258131,135.02,1307,172571,66.85
MOMGF, EQ, 27-Jul-2026,158.72,159.79,160.67,159.19,159.99,159.99,160.11,1843,2.95,30,1468,79.65
MOMIDMTM, EQ, 27-Jul-2026,62.64,62.83,63.5,62.64,62.85,63.14,62.97,21067,13.27,226,18193,86.36
MOMMIDCAP, EQ, 27-Jul-2026,12.34,12.45,12.53,12.45,12.52,12.51,12.52,1369182,171.36,204,1290289,94.24
MOMNC, EQ, 27-Jul-2026,32.27,32.47,32.67,32.44,32.67,32.67,32.52,4174,1.36,15,2436,58.36
MOMOMENTUM, EQ, 27-Jul-2026,60.95,61.07,62,60.95,61.84,61.48,61.43,29914,18.38,424,19045,63.67
MON100, EQ, 27-Jul-2026,328.15,322.11,322.11,322.11,322.11,322.11,322.11,202173,651.22,1152,156993,77.65
MON50EQUAL, EQ, 27-Jul-2026,33.04,33.26,33.3,33.11,33.25,33.24,33.21,2136,0.71,51,908,42.51
